id,record_id,route,chunk_strategy,source_file,title,section_title,section_index,section_source,chunk_index,chunk_count,within_section_chunk_index,within_section_chunk_count,chunk_chars,chunk_token_len
pmc_000018::chunk_00003,pmc_000018,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212695.xml,V(D)J Recombination and the Evolution of the Adaptive Immune System,RSSs: The Targets of the Reaction,2,xml_top_level_sec,3,8,0,1,2007,477
pmc_000018::chunk_00004,pmc_000018,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212695.xml,V(D)J Recombination and the Evolution of the Adaptive Immune System,Breaks: Necessary Precursors of Recombination,3,xml_top_level_sec,4,8,0,1,1102,266
pmc_000018::chunk_00005,pmc_000018,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212695.xml,V(D)J Recombination and the Evolution of the Adaptive Immune System,Resolution: The Final Step,4,xml_top_level_sec,5,8,0,1,1078,282
pmc_000018::chunk_00006,pmc_000018,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212695.xml,V(D)J Recombination and the Evolution of the Adaptive Immune System,An Evolutionary Model of V(D)J Recombination,5,xml_top_level_sec,6,8,0,1,1750,408
pmc_000018::chunk_00007,pmc_000018,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212695.xml,V(D)J Recombination and the Evolution of the Adaptive Immune System,Conclusion,6,xml_top_level_sec,7,8,0,1,490,105
pmc_000019::chunk_00000,pmc_000019,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212696.xml,Neuroscience Networks,Full text fallback,0,no_section_recursive_fallback,0,7,0,7,185,32
pmc_000019::chunk_00001,pmc_000019,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212696.xml,Neuroscience Networks,Full text fallback,0,no_section_recursive_fallback,1,7,1,7,2047,396
pmc_000019::chunk_00002,pmc_000019,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212696.xml,Neuroscience Networks,Full text fallback,0,no_section_recursive_fallback,2,7,2,7,1953,396
pmc_000019::chunk_00003,pmc_000019,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212696.xml,Neuroscience Networks,Full text fallback,0,no_section_recursive_fallback,3,7,3,7,2207,394
pmc_000019::chunk_00004,pmc_000019,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212696.xml,Neuroscience Networks,Full text fallback,0,no_section_recursive_fallback,4,7,4,7,1970,374
pmc_000019::chunk_00005,pmc_000019,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212696.xml,Neuroscience Networks,Full text fallback,0,no_section_recursive_fallback,5,7,5,7,2125,392
pmc_000019::chunk_00006,pmc_000019,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212696.xml,Neuroscience Networks,Full text fallback,0,no_section_recursive_fallback,6,7,6,7,439,83
pmc_000020::chunk_00000,pmc_000020,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Title and abstract,-1,record_title_abstract,0,20,0,1,131,28
pmc_000020::chunk_00001,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Complex Challenges and the Virtue of Simplicity,0,xml_top_level_sec,1,20,0,6,47,9
pmc_000020::chunk_00002,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Complex Challenges and the Virtue of Simplicity,0,xml_top_level_sec,2,20,1,6,1962,398
pmc_000020::chunk_00003,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Complex Challenges and the Virtue of Simplicity,0,xml_top_level_sec,3,20,2,6,1883,381
pmc_000020::chunk_00004,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Complex Challenges and the Virtue of Simplicity,0,xml_top_level_sec,4,20,3,6,2003,384
pmc_000020::chunk_00005,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Complex Challenges and the Virtue of Simplicity,0,xml_top_level_sec,5,20,4,6,1798,375
pmc_000020::chunk_00006,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Complex Challenges and the Virtue of Simplicity,0,xml_top_level_sec,6,20,5,6,1257,266
pmc_000020::chunk_00007,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Evolution in Action,1,xml_top_level_sec,7,20,0,5,19,5
pmc_000020::chunk_00008,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Evolution in Action,1,xml_top_level_sec,8,20,1,5,1624,377
pmc_000020::chunk_00009,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Evolution in Action,1,xml_top_level_sec,9,20,2,5,1842,385
pmc_000020::chunk_00010,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Evolution in Action,1,xml_top_level_sec,10,20,3,5,1916,397
pmc_000020::chunk_00011,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Evolution in Action,1,xml_top_level_sec,11,20,4,5,1388,257
pmc_000020::chunk_00012,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The Limits to Truth,2,xml_top_level_sec,12,20,0,4,19,6
pmc_000020::chunk_00013,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The Limits to Truth,2,xml_top_level_sec,13,20,1,4,1863,381
pmc_000020::chunk_00014,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The Limits to Truth,2,xml_top_level_sec,14,20,2,4,1807,397
pmc_000020::chunk_00015,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The Limits to Truth,2,xml_top_level_sec,15,20,3,4,672,129
pmc_000020::chunk_00016,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The First Steps to Freedom,3,xml_top_level_sec,16,20,0,4,26,7
pmc_000020::chunk_00017,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The First Steps to Freedom,3,xml_top_level_sec,17,20,1,4,1814,373
pmc_000020::chunk_00018,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The First Steps to Freedom,3,xml_top_level_sec,18,20,2,4,1827,381
pmc_000020::chunk_00019,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The First Steps to Freedom,3,xml_top_level_sec,19,20,3,4,1065,202
